"sl_id","sl_store","sl_address","sl_address2","sl_city","sl_state","sl_zip","sl_latitude","sl_longitude","sl_tags","sl_description","sl_url","sl_hours","sl_phone","sl_image","sl_private","sl_neat_title","sl_country","sl_email","sl_fax","sl_linked_postid","sl_pages_url","sl_pages_on","sl_option_value","sl_lastupdated"
"3043","Thomason Mech and Design","414 Pipestone Cir",,"Petaluma","CA","94954","37.8162049","-121.898588","heater repair","SOS Service and Installation","http://thomas.myhvacshop.com/services/","8-5 monday - saturday","(707) 765-6116","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"13256","http://www.thehvac.net/member/thomason-mech-and-design/",,,"0000-00-00 00:00:00"
"3044","Thompson Heating and A/C","1023 Fulton Road",,"San Marcos","CA","92069","33.151299","-117.136307","heater repair","Specializing in Your Comfort Since 1968","http://thompson.myhvacshop.com/services/","8-5 monday - saturday","(760) 480-4802","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"13257","http://www.thehvac.net/member/thompson-heating-and-ac/",,,"0000-00-00 00:00:00"
"3048","Tino's HVAC","140 5th Street",,"Hollister","CA","95023","36.8515498","-121.4008652","heater repair","Your 911 For Plumbing, Heating & A/C","http://tinoshvac.myhvacshop.com/services/","8-5 monday - saturday","(831) 207-6649","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"13258","http://www.thehvac.net/member/tinos-hvac/",,,"0000-00-00 00:00:00"
"3049","T L C Heating and Air Cond","2919 1/4 Foothill Blvd",,"La Crescenta","CA","91214","37.8162049","-121.898588","heater repair","One Call Gets it All Expert Quality Service","http://tlchtg.myhvacshop.com/services/","8-5 monday - saturday","(818) 248-4420","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"13225","http://www.thehvac.net/member/t-l-c-heating-and-air-cond/",,,"0000-00-00 00:00:00"
"3057","Temperature Perfection","3270 Seldon Court Ste #5",,"Fremont","CA","94539","37.518369","-121.94658","heater repair","Remarkable Service. Remarkable Craftstmen","http://tmpper.myhvacshop.com/services/","8-5 monday - saturday","(510) 623-0334","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"13236","http://www.thehvac.net/member/temperature-perfection/",,,"0000-00-00 00:00:00"
"3058","Tokay Heating And Air","13 N Sunset Dr",,"Lodi","CA","95240","37.8162049","-121.898588","heater repair","Your 911 For Plumbing, Heating & A/C","http://tokayh.myhvacshop.com/services/","8-5 monday - saturday","(209) 639-2789","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"13259","http://www.thehvac.net/member/tokay-heating-and-air/",,,"0000-00-00 00:00:00"
"3060","Tom Gamble and Sons, Inc.","14211 South San Pedro Street",,"Los Angeles","CA","90061","33.9026458","-118.2691532","heater repair","Most Respected Name in the Region","http://tomgamble.myhvacshop.com/services/","8-5 monday - saturday","(323) 770-1985","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"13260","http://www.thehvac.net/member/tom-gamble-and-sons-inc/",,,"0000-00-00 00:00:00"
"3061","Tommy's Refrigertaion and Air Conditioning","8617 South Norwalk Blvd",,"Whittier","CA","90606","33.9630383","-118.0706828","heater repair","When You Need it Fast and You Need it Expert","http://tommysrefrig.myhvacshop.com/services/","8-5 monday - saturday","(562) 695-1746","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"13262","http://www.thehvac.net/member/tommys-refrigertaion-and-air-conditioning/",,,"0000-00-00 00:00:00"
"3062","Tom's Equipment Rental","6275 South Anchor Avenue",,"Orange Cove","CA","93646","36.642287","-119.324463","heater repair","Our comfort depends on your comfort","http://tomsheating.myhvacshop.com/services/","8-5 monday - saturday","(559) 626-4152","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"13261","http://www.thehvac.net/member/toms-equipment-rental/",,,"0000-00-00 00:00:00"
"3063","Top Plumbing and Heating","17178 Tulsa Street",,"Granada Hills","CA","91344","34.26811","-118.507997","heater repair","Don't Delay Call Today","http://topplumbing.myhvacshop.com/services/","8-5 monday - saturday","(818) 360-1781","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"13263","http://www.thehvac.net/member/top-plumbing-and-heating/",,,"0000-00-00 00:00:00"
"3066","Total A/C, Inc.","1139 Brookhaven",,"Clovis","CA","93613","36.8158903","-119.6976785","heater repair","Your Comfort is Our Specialty","http://totalacinc.myhvacshop.com/services/","8-5 monday - saturday","(559) 297-0584","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"13264","http://www.thehvac.net/member/total-ac-inc/",,,"0000-00-00 00:00:00"
"3067","Total Comfort Systems","742 Camino Santos Reyes",,"Thousand Oaks","CA","91360","34.187429","-118.896432","heater repair","Where Experts Fix Your Problems","http://totalc.myhvacshop.com/services/","8-5 monday - saturday","(805) 499-3160","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"13265","http://www.thehvac.net/member/total-comfort-systems/",,,"0000-00-00 00:00:00"
"3068","Total Heating and Air Company","910 Alpahonse Street",,"Santa Barbara","CA","93103","34.427911","-119.686732","heater repair","When You Need an Expert","http://totalheating.myhvacshop.com/services/","8-5 monday - saturday","(805) 966-6823","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"13266","http://www.thehvac.net/member/total-heating-and-air-company/",,,"0000-00-00 00:00:00"
"3070","Total Temperature Controlled","915 Oro Way",,"Lodi","CA","95240","38.1449671","-121.2637672","heater repair","SOS Service and Installation","http://totaltemperatur.myhvacshop.com/services/","8-5 monday - saturday","(209) 451-6522","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"13267","http://www.thehvac.net/member/total-temperature-controlled/",,,"0000-00-00 00:00:00"
"3072","Trabuco Hills Air","21091 Winchester",,"Trabuco Canyon","CA","92679","37.8162049","-121.898588","heater repair","Specializing in Your Comfort Since 1968","http://trabuco.myhvacshop.com/services/","8-5 monday - saturday","(949) 459-5252","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"13268","http://www.thehvac.net/member/trabuco-hills-air/",,,"0000-00-00 00:00:00"
"3073","Trebco Htg andAirConditiong","12755 Boulder St",,"Boulder Creek","CA","95006","37.8162049","-121.898588","heater repair","Your 911 For Plumbing, Heating & A/C","http://trebco.myhvacshop.com/services/","8-5 monday - saturday","(831) 338-4997","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"13269","http://www.thehvac.net/member/trebco-htg-andairconditiong/",,,"0000-00-00 00:00:00"
"3074","Trevor Heating and Air","14746 Jaguar St.",,"Mission Hills","CA","91345","37.8162049","-121.898588","heater repair","One Call Gets it All Expert Quality Service","http://trevor.myhvacshop.com/services/","8-5 monday - saturday","(818) 834-3907","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"13270","http://www.thehvac.net/member/trevor-heating-and-air/",,,"0000-00-00 00:00:00"
"3075","Triangle Air Systems","911 Lemone Avenue Suite #38",,"North Hills","CA","91343","34.652875","-120.468539","heater repair","Remarkable Service. Remarkable Craftstmen","http://triangle.myhvacshop.com/services/","8-5 monday - saturday","(818) 276-5777","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"13272","http://www.thehvac.net/member/triangle-air-systems/",,,"0000-00-00 00:00:00"
"3076","Trinity Heating and Cooling","2230 Birch Glen Ave #115",,"Simi Valley","CA","93063","37.8162049","-121.898588","heater repair","Your 911 For Plumbing, Heating & A/C","http://trinity.myhvacshop.com/services/","8-5 monday - saturday","(805) 630-7279  Ext. cell","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"13273","http://www.thehvac.net/member/trinity-heating-and-cooling/",,,"0000-00-00 00:00:00"
"3078","Tri-Temp Inc.","1006 Lone Palm Ave",,"Modesto","CA","95351","37.6183927","-120.9933678","heater repair","Most Respected Name in the Region","http://tritempall.myhvacshop.com/services/","8-5 monday - saturday","(209) 522-2217","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"13271","http://www.thehvac.net/member/tri-temp-inc/",,,"0000-00-00 00:00:00"
"3079","Triton Air, Inc.","1221 Puerta Del Sol STE 300",,"San Clemente","CA","92673","33.458345","-117.589799","heater repair","When You Need it Fast and You Need it Expert","http://tritonair.myhvacshop.com/services/","8-5 monday - saturday","(949) 492-0290","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"13274","http://www.thehvac.net/member/triton-air-inc/",,,"0000-00-00 00:00:00"
"3080","Tropical air","1341 North Ontario Street",,"Burbank","CA","91505","34.178151","-118.345168","heater repair","Our comfort depends on your comfort","http://troair.myhvacshop.com/services/","8-5 monday - saturday","(818) 840-9176","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"13275","http://www.thehvac.net/member/tropical-air/",,,"0000-00-00 00:00:00"
"3081","Tropical Air, Inc.","22603 LaPalma Ave #305",,"Yorba Linda","CA","92887","33.8820288","-117.7416445","heater repair","Don't Delay Call Today","http://tropic.myhvacshop.com/services/","8-5 monday - saturday","(714) 692-8700","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"13276","http://www.thehvac.net/member/tropical-air-inc/",,,"0000-00-00 00:00:00"
"3082","Troy's A/C","11083 Kibbing Circle",,"Stanton","CA","90680","33.8024822","-117.9930967","heater repair","Your Comfort is Our Specialty","http://troysac.myhvacshop.com/services/","8-5 monday - saturday","(714) 903-5754","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"18405","http://www.thehvac.net/member/troys-ac/",,,"0000-00-00 00:00:00"
"3083","Trust Heating and Air","15902 August Avenue",,"Delhi","CA","95315","37.8162049","-121.898588","heater repair","Where Experts Fix Your Problems","http://trust.myhvacshop.com/services/","8-5 monday - saturday","(209) 241-9614","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"18407","http://www.thehvac.net/member/trust-heating-and-air/",,,"0000-00-00 00:00:00"
"3084","Tru-Way Appliance","1141-F Pomona Rd",,"Corona","CA","92882","33.8841196","-117.5838751","heater repair","When You Need an Expert","http://truway.myhvacshop.com/services/","8-5 monday - saturday","(951) 371-0822","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"18406","http://www.thehvac.net/member/tru-way-appliance/",,,"0000-00-00 00:00:00"
"3085","Try-Mex Heating and Air","13886 Polk Street",,"Sylmar","CA","91342","37.8162049","-121.898588","heater repair","SOS Service and Installation","http://trymex.myhvacshop.com/services/","8-5 monday - saturday","(818) 356-1818","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"18408","http://www.thehvac.net/member/try-mex-heating-and-air/",,,"0000-00-00 00:00:00"
"3086","T and S AirCondtg and Heating","13047 Valleyheart Dr",,"Studio City","CA","91604","37.8162049","-121.898588","heater repair","Specializing in Your Comfort Since 1968","http://tsairc.myhvacshop.com/services/","8-5 monday - saturday","(818) 386-0902","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"13224","http://www.thehvac.net/member/t-and-s-aircondtg-and-heating/",,,"0000-00-00 00:00:00"
"3087","Tuck Aire Htg and A/C","340 Roebling Rd",,"So San Francisco","CA","94080","37.8162049","-121.898588","heater repair","Your 911 For Plumbing, Heating & A/C","http://tuck.myhvacshop.com/services/","8-5 monday - saturday","(650) 873-7000","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"18409","http://www.thehvac.net/member/tuck-aire-htg-and-ac/",,,"0000-00-00 00:00:00"
"3089","Typhoon Heating and Air Conditioning","75656 Le Berthon Street",,"Tujunga","CA","91042","34.267984","-118.309686","heater repair","One Call Gets it All Expert Quality Service","http://typhoon.myhvacshop.com/services/","8-5 monday - saturday","(818) 355-8355","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"18411","http://www.thehvac.net/member/typhoon-heating-and-air-conditioning/",,,"0000-00-00 00:00:00"
"3090","UMC Appliance Repair Company","1020 North Hollywood Way #111",,"Burbank","CA","91505","34.1682595","-118.3471382","heater repair","Remarkable Service. Remarkable Craftstmen","http://umcappliance.myhvacshop.com/services/","8-5 monday - saturday","(818) 246-2636","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"18414","http://www.thehvac.net/member/umc-appliance-repair-company/",,,"0000-00-00 00:00:00"
"3091","United Mechanical Inc","2161 Oakland Rd",,"San Jose","CA","95131","37.3902956","-121.8961047","heater repair","Your 911 For Plumbing, Heating & A/C","http://unimec.myhvacshop.com/services/","8-5 monday - saturday","(408) 232-9000","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"18417","http://www.thehvac.net/member/united-mechanical-inc/",,,"0000-00-00 00:00:00"
"3093","United Air Conditioning Service Co, Inc","22343 La Palma Avenue Suite 112",,"Yorba Linda","CA","92887","33.883018","-117.740177","heater repair","Most Respected Name in the Region","http://unitedair.myhvacshop.com/services/","8-5 monday - saturday","(714) 694-1141","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"18415","http://www.thehvac.net/member/united-air-conditioning-service-co-inc/",,,"0000-00-00 00:00:00"
"3094","United Mechanical Cont.","794 E Los Angeles Ave",,"Simi Valley","CA","93065","34.2702221","-118.7780987","heater repair","When You Need it Fast and You Need it Expert","http://unitedme.myhvacshop.com/services/","8-5 monday - saturday","(805) 583-1010","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"18416","http://www.thehvac.net/member/united-mechanical-cont/",,,"0000-00-00 00:00:00"
"3095","Universal Mechanical Syst","1240 N Van Buren St Ste 108",,"Anaheim","CA","92807","33.860681","-117.830412","heater repair","Our comfort depends on your comfort","http://univer.myhvacshop.com/services/","8-5 monday - saturday","(714) 630-3840","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"18418","http://www.thehvac.net/member/universal-mechanical-syst/",,,"0000-00-00 00:00:00"
"3099","Uriel Lee Heating and A/C","9029 Canford Street",,"Pico Rivera","CA","90606","37.8162049","-121.898588","heater repair","Your Comfort is Our Specialty","http://uriell.myhvacshop.com/services/","8-5 monday - saturday","(562) 355-4805","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"18419","http://www.thehvac.net/member/uriel-lee-heating-and-ac/",,,"0000-00-00 00:00:00"
"3100","U S Air Condit and Heating","1208 Rambling Road",,"Simi Valley","CA","93065","37.8162049","-121.898588","heater repair","Where Experts Fix Your Problems","http://usair.myhvacshop.com/services/","8-5 monday - saturday","(818) 207-1245","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"18412","http://www.thehvac.net/member/u-s-air-condit-and-heating/",,,"0000-00-00 00:00:00"
"3101","USD Products","1219 South Ritchey Street",,"Santa Ana","CA","92705","33.7333166","-117.8412795","heater repair","When You Need an Expert","http://usd products.myhvacshop.com/services/","8-5 monday - saturday","(000) 000-0000","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"18420","http://www.thehvac.net/member/usd-products/",,,"0000-00-00 00:00:00"
"3102","U.S. West Construction","8060 Via De Palmas Lane # 4",,"Fair Oaks","CA","95628","38.646938","-121.265496","heater repair","SOS Service and Installation","http://uswestcons.myhvacshop.com/services/","8-5 monday - saturday","(916) 768-1711","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"18413","http://www.thehvac.net/member/u-s-west-construction/",,,"0000-00-00 00:00:00"
"3103","V Air Conditioning Service","2335 Cornell Circle",,"Corona","CA","92881","33.844074","-117.538937","heater repair","Specializing in Your Comfort Since 1968","http://vair.myhvacshop.com/services/","8-5 monday - saturday","(714) 775-4166","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"18421","http://www.thehvac.net/member/v-air-conditioning-service/",,,"0000-00-00 00:00:00"
"3104","Valencia's Htg and Air","12741 Norris Ave",,"Sylmar","CA","91342","34.3058279","-118.4571974","heater repair","Your 911 For Plumbing, Heating & A/C","http://valenc.myhvacshop.com/services/","8-5 monday - saturday","(818) 364-0175","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"18426","http://www.thehvac.net/member/valencias-htg-and-air/",,,"0000-00-00 00:00:00"
"3105","Valencia Services","747 Long Barn Drive",,"Lathrop","CA","95330","37.827899","-121.279629","heater repair","One Call Gets it All Expert Quality Service","http://valencia.myhvacshop.com/services/","8-5 monday - saturday","(925) 570-0745","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"18425","http://www.thehvac.net/member/valencia-services/",,,"0000-00-00 00:00:00"
"3106","Valen Technical Services","1125.5 Lemoyne St",,"Los Angeles","CA","90026","34.0764286","-118.2601103","heater repair","Remarkable Service. Remarkable Craftstmen","http://valent.myhvacshop.com/services/","8-5 monday - saturday","(626) 444-2323","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"18424","http://www.thehvac.net/member/valen-technical-services/",,,"0000-00-00 00:00:00"
"3107","Valley Air Conditioning Engineering, Inc.","1313 Lone Palm Avenue",,"Modesto","CA","95351","37.653576","-121.0243817","heater repair","Your 911 For Plumbing, Heating & A/C","http://valleyair.myhvacshop.com/services/","8-5 monday - saturday","(209) 524-7756","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"18427","http://www.thehvac.net/member/valley-air-conditioning-engineering-inc/",,,"0000-00-00 00:00:00"
"3108","Valley Aire, Inc.","1157 Carmel Drive",,"Simi Valley","CA","93065","34.259946","-118.790322","heater repair","Most Respected Name in the Region","http://valleyaire.myhvacshop.com/services/","8-5 monday - saturday","(805) 584-2343","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"18428","http://www.thehvac.net/member/valley-aire-inc/",,,"0000-00-00 00:00:00"
"3109","Valley Custom Heating and Air Cond","5918 Bechford Avenue",,"Tarzana","CA","91356","34.17798","-118.551127","heater repair","When You Need it Fast and You Need it Expert","http://valleycustom.myhvacshop.com/services/","8-5 monday - saturday","(661) 406-6005","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"18429","http://www.thehvac.net/member/valley-custom-heating-and-air-cond/",,,"0000-00-00 00:00:00"
"3110","Valley Heating and A/C","8232 Fair Oaks Blvd.",,"Carmichael","CA","95608","38.6364855","-121.3103841","heater repair","Our comfort depends on your comfort","http://valleyh.myhvacshop.com/services/","8-5 monday - saturday","(916) 944-3723","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"18431","http://www.thehvac.net/member/valley-heating-and-ac/",,,"0000-00-00 00:00:00"
"3111","Valley Mechanical","636 Newhall St",,"San Jose","CA","95110","37.8162049","-121.898588","heater repair","Don't Delay Call Today","http://valleymech.myhvacshop.com/services/","8-5 monday - saturday","(408) 288-5675","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"18432","http://www.thehvac.net/member/valley-mechanical/",,,"0000-00-00 00:00:00"
"3113","Valley Refrig Htg and Air","952 Kate Linde Cir",,"Stockton","CA","95206","37.8162049","-121.898588","heater repair","Your Comfort is Our Specialty","http://valref.myhvacshop.com/services/","8-5 monday - saturday","(209) 982-1050","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"18433","http://www.thehvac.net/member/valley-refrig-htg-and-air/",,,"0000-00-00 00:00:00"
"3114","Val's plumbing and Heating","413 Front St",,"Salinas","CA","93901","37.8162049","-121.898588","heater repair","Where Experts Fix Your Problems","http://valsph.myhvacshop.com/services/","8-5 monday - saturday","(831) 424-1633","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"18423","http://www.thehvac.net/member/vals-plumbing-and-heating/",,,"0000-00-00 00:00:00"
"3115","Van Go Cooling and Heating","31845 Hayman Street",,"Hayward","CA","94544","37.8162049","-121.898588","heater repair","When You Need an Expert","http://vango.myhvacshop.com/services/","8-5 monday - saturday","(925) 521-2000","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"13277","http://www.thehvac.net/member/van-go-cooling-and-heating/",,,"0000-00-00 00:00:00"
"3116","Vantage Air, Inc","8914 Gyser Ave",,"Northridge","CA","91324","37.8162049","-121.898588","heater repair","SOS Service and Installation","http://vantag.myhvacshop.com/services/","8-5 monday - saturday","(818) 773-6400","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"13278","http://www.thehvac.net/member/vantage-air-inc/",,,"0000-00-00 00:00:00"
"3117","Vasona Management, Inc.","4120 Business Center Drive",,"Fremont","CA","94538","37.509022","-121.950965","heater repair","Specializing in Your Comfort Since 1968","http://vasona.myhvacshop.com/services/","8-5 monday - saturday","(510) 413-0091","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"13279","http://www.thehvac.net/member/vasona-management-inc/",,,"0000-00-00 00:00:00"
"3118","Vasquez Plmbg Htg and A/C","5835 6th Ave",,"Los Angeles","CA","90043","33.988045","-118.323788","heater repair","Your 911 For Plumbing, Heating & A/C","http://vasque.myhvacshop.com/services/","8-5 monday - saturday","(323) 815-2939","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"13280","http://www.thehvac.net/member/vasquez-plmbg-htg-and-ac/",,,"0000-00-00 00:00:00"
"3119","Vaz Air","33850 So. Bird Rd",,"Tracy","CA","95304","37.8162049","-121.898588","heater repair","One Call Gets it All Expert Quality Service","http://vazair.myhvacshop.com/services/","8-5 monday - saturday","(925) 250-0198","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"13281","http://www.thehvac.net/member/vaz-air/",,,"0000-00-00 00:00:00"
"3120","Velasco Air","8855 Buchanan Circle",,"Buena Park","CA","90620","37.8162049","-121.898588","heater repair","Remarkable Service. Remarkable Craftstmen","http://velasco.myhvacshop.com/services/","8-5 monday - saturday","(714) 390-4253","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"13282","http://www.thehvac.net/member/velasco-air/",,,"0000-00-00 00:00:00"
"3121","Velting Heat and Air","19677 South Sexton Road",,"Escalon","CA","95320","37.7822135","-121.0333691","heater repair","Your 911 For Plumbing, Heating & A/C","http://velting.myhvacshop.com/services/","8-5 monday - saturday","(209) 838-0368","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"13283","http://www.thehvac.net/member/velting-heat-and-air/",,,"0000-00-00 00:00:00"
"3122","Veteran Air","3071 East La Jolla Suite H",,"Anaheim","CA","92806","33.8614932","-117.862243","heater repair","Most Respected Name in the Region","http://veteran.myhvacshop.com/services/","8-5 monday - saturday","(714) 206-3493","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"13284","http://www.thehvac.net/member/veteran-air/",,,"0000-00-00 00:00:00"
"3123","Valley Facilities Management Corporation","636 Newhall Street",,"San Jose","CA","95110","37.348842","-121.9208796","heater repair","When You Need it Fast and You Need it Expert","http://vfmc.myhvacshop.com/services/","8-5 monday - saturday","(408) 279-8362","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"18430","http://www.thehvac.net/member/valley-facilities-management-corporation/",,,"0000-00-00 00:00:00"
"3124","Vigil's Heating and Air","7412 Richardson Road",,"Oakdale","CA","95351","37.8162049","-121.898588","heater repair","Our comfort depends on your comfort","http://vigilshtg.myhvacshop.com/services/","8-5 monday - saturday","(209) 896-6026","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"13285","http://www.thehvac.net/member/vigils-heating-and-air/",,,"0000-00-00 00:00:00"
"3125","Viking Heating and Air, Inc","26536 Ruether Avenue Suite #608",,"Santa Clarita","CA","91350","34.416469","-118.498793","heater repair","Don't Delay Call Today","http://vikingheating.myhvacshop.com/services/","8-5 monday - saturday","(661) 252-5157","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"13286","http://www.thehvac.net/member/viking-heating-and-air-inc/",,,"0000-00-00 00:00:00"
"3126","Village A/C and Heating","424 Jasmine Street",,"Laguna Beach","CA","92651","33.547536","-117.789049","heater repair","Your Comfort is Our Specialty","http://village.myhvacshop.com/services/","8-5 monday - saturday","(949) 000-0000","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"13287","http://www.thehvac.net/member/village-ac-and-heating/",,,"0000-00-00 00:00:00"
"3128","Vision Structures, Inc.","42-280 Beacon Hill Ste D-2",,"Palm Desert","CA","92211","37.8162049","-121.898588","heater repair","Where Experts Fix Your Problems","http://vision.myhvacshop.com/services/","8-5 monday - saturday","(760) 346-8400","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"13288","http://www.thehvac.net/member/vision-structures-inc/",,,"0000-00-00 00:00:00"
"3129","V.T. Heating A/V and Vent","4405 Lowell Ave.",,"La Crescenta","CA","91214","37.8162049","-121.898588","heater repair","When You Need an Expert","http://vtheat.myhvacshop.com/services/","8-5 monday - saturday","(818) 400-7814","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"18422","http://www.thehvac.net/member/v-t-heating-av-and-vent/",,,"0000-00-00 00:00:00"
"3131","Wade Yee","2237 Hollywood Way",,"Sacramento","CA","95822","38.540631","-121.499324","heater repair","SOS Service and Installation","http://wadeye.myhvacshop.com/services/","8-5 monday - saturday","(916) 452-3666","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"13291","http://www.thehvac.net/member/wade-yee/",,,"0000-00-00 00:00:00"
"3132","Wagner Mechanical Inc","11149 Shelton Rd",,"Linden","CA","95236","38.0502837","-121.012965","heater repair","Specializing in Your Comfort Since 1968","http://wagner.myhvacshop.com/services/","8-5 monday - saturday","(209) 463-0193","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"13292","http://www.thehvac.net/member/wagner-mechanical-inc/",,,"0000-00-00 00:00:00"
"3133","Wallin Heating and Air Inc.","5357 Topaz St.",,"Alta Loma","CA","91701","34.1575538","-117.619306","heater repair","Your 911 For Plumbing, Heating & A/C","http://wallin.myhvacshop.com/services/","8-5 monday - saturday","(909) 466-0527","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"13293","http://www.thehvac.net/member/wallin-heating-and-air-inc/",,,"0000-00-00 00:00:00"
"3134","Wally  Falke's A.C. Inc.","1575 Lander Avenue",,"Turlock","CA","95380","37.478397","-120.849486","heater repair","One Call Gets it All Expert Quality Service","http://wally.myhvacshop.com/services/","8-5 monday - saturday","(209) 632-7596","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"13294","http://www.thehvac.net/member/wally-falkes-a-c-inc/",,,"0000-00-00 00:00:00"
"3135","Walnut Air Conditioning and Heating Co.","1249 South Diamond Bar Blvd #150",,"Diamond Bar","CA","91765","33.9998209","-117.8129358","heater repair","Remarkable Service. Remarkable Craftstmen","http://walnutair.myhvacshop.com/services/","8-5 monday - saturday","(909) 627-2520","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"13295","http://www.thehvac.net/member/walnut-air-conditioning-and-heating-co/",,,"0000-00-00 00:00:00"
