sl_id,sl_store,sl_address,sl_address2,sl_city,sl_state,sl_zip,sl_country,sl_tags,sl_description,sl_url,sl_hours,sl_phone,sl_email,sl_image,sl_fax,sl_latitude,sl_longitude,sl_private,sl_neat_title,category
2844,Scotty's Plumbing and Htg,47085 Skyview Dr,,Big Bear City,CA,92314,,heater repair,Specializing in Your Comfort Since 1968,http://scottys.myhvacshop.com/services/,8-5 monday - saturday,(909) 585-4651,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,37.8162049,-121.898588,,,
2845,Scruggs Environmental,47085 Skyview Dr PO Box 2544,,Elk Grove,CA,95759,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://scruggs.myhvacshop.com/services/,8-5 monday - saturday,(916) 681-4514,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,37.8162049,-121.898588,,,
2847,S.E.A. Company,8825 Thornton Road Suite A,,Stockton,CA,95209,,heater repair,Remarkable Service. Remarkable Craftstmen,http://seacompany.myhvacshop.com/services/,8-5 monday - saturday,(209) 649-5928,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,38.030202,-121.334621,,,
2848,SandE Appliance Repair/Htg,25302 Rolling Greens Way,,Santa Clarita,CA,91350,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://seapp.myhvacshop.com/services/,8-5 monday - saturday,(818) 980-2222,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,37.8162049,-121.898588,,,
2849,Searls A/C and Htg Svcline,18728-3 Bryant St.,,Northridge,CA,91324,,heater repair,Most Respected Name in the Region,http://searls.myhvacshop.com/services/,8-5 monday - saturday,(818) 992-5620,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,34.2272414,-118.5415839,,,
2851,Season Control,7225 Canoga Ave.,,Canoga Park,CA,91303,,heater repair,When You Need it Fast and You Need it Expert,http://season.myhvacshop.com/services/,8-5 monday - saturday,(818) 888-8583,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,34.1989453,-118.597305,,,
2852,S E Clemons Inc,16276 Koala Rd,,Adelanto,CA,92301,,heater repair,Our comfort depends on your comfort,http://seclem.myhvacshop.com/services/,8-5 monday - saturday,(760) 246-7711,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,34.545998,-117.45463,,,
2853,"Select Heating and Air Cond, Inc",767 North Main Street,,Orange,CA,92868,,heater repair,Don't Delay Call Today,http://selectheating.myhvacshop.com/services/,8-5 monday - saturday,(714) 516-9970,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,33.7756794,-117.8672115,,,
2854,Service Champions,7020 E Commerce Dr,,Pleasanton,CA,94588,,heater repair,Your Comfort is Our Specialty,http://serchamp.myhvacshop.com/services/,8-5 monday - saturday,(925) 598-1911  Ext. 232,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,37.6624312,-121.8746789,,,
2855,Service Champions Heating A/C,22911 Savi Ranch Parkway,,Yorba Linda,CA,92887,,heater repair,Where Experts Fix Your Problems,http://serchampyorba.myhvacshop.com/services/,8-5 monday - saturday,(714) 777-7777,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,33.875517,-117.736051,,,
2856,Service Solutions,23811 Washington Ave #C110-338,,Murrieta,CA,92562,,heater repair,When You Need an Expert,http://serv.myhvacshop.com/services/,8-5 monday - saturday,(951) 304-9961,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,37.8162049,-121.898588,,,
2857,Service Plus Htg and A/C,4592 E Second St. #  C,,Benicia,CA,94510,,heater repair,SOS Service and Installation,http://servic.myhvacshop.com/services/,8-5 monday - saturday,(707) 590-0090,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,38.081545,-122.133747,,,
2858,Service All Heating and A/C,1880 Del Amo Blvd.,,Torrance,CA,90501,,heater repair,Specializing in Your Comfort Since 1968,http://service.myhvacshop.com/services/,8-5 monday - saturday,(310) 782-2270,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,37.8162049,-121.898588,,,
2859,"Service Air Conditioning, Inc.",6561 Vanalden Avenue Unit 6,,Reseda,CA,91335,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://serviceair.myhvacshop.com/services/,8-5 monday - saturday,(818) 536-9900,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,34.189475,-118.550146,,,
2862,Service Systems Company,7484 Gwn Street,,Valley Springs,CA,95252,,heater repair,One Call Gets it All Expert Quality Service,http://servicesystems.myhvacshop.com/services/,8-5 monday - saturday,(209) 607-3776,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,38.1915856,-120.8291033,,,
2863,Service Plus Htg and A/C,4592 East Second Street #C,,Benicia,CA,94510,,heater repair,Remarkable Service. Remarkable Craftstmen,http://servicpatxis.myhvacshop.com/services/,8-5 monday - saturday,(707) 590-0090,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,38.081545,-122.133747,,,
2864,Servi-Tech Controls&#44; Inc.,2480 South Cherry Avenue,,Fresno,CA,93706,,heater repair,Your 911 For Plumbing&#44; Heating &amp; A/C,http://servitech.myhvacshop.com/services/,8-5 monday - saturday,(559) 264-6679,info@servi-techcontrols.com,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,36.711123,-119.78235,,,
2866,Shade Commercial Service,3348 Swetzer Ct,,Loomis,CA,95650,,heater repair,Most Respected Name in the Region,http://shade.myhvacshop.com/services/,8-5 monday - saturday,(916) 652-2775,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,37.8162049,-121.898588,,,
2867,Shaw's Air Conditioning,14425 Oakley Dr,,Riverside,CA,92503,,heater repair,When You Need it Fast and You Need it Expert,http://shawac.myhvacshop.com/services/,8-5 monday - saturday,(909) 241-2201,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,33.884063,-117.410869,,,
2868,Sheer Refrigeration Inc.,1270 Center St,,Riverside,CA,92507,,heater repair,Our comfort depends on your comfort,http://sheerr.myhvacshop.com/services/,8-5 monday - saturday,(909) 683-7925,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,37.8162049,-121.898588,,,
2869,Sheet Metal West HtgandA/C,3820 Valley Blvd Unit H,,Walnut,CA,91789,,heater repair,Don't Delay Call Today,http://sheetm.myhvacshop.com/services/,8-5 monday - saturday,(909) 594-3664,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,37.8162049,-121.898588,,,
2870,Sheet Metal Workers 104,1700 Marina Blvd,,San Leandro,CA,94577,,heater repair,Your Comfort is Our Specialty,http://sheetmeta104.myhvacshop.com/services/,8-5 monday - saturday,(510) 483-9035,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,37.8162049,-121.898588,,,
2871,Sherlock Heating and Air Conditioning,1355 Grand Ave #100 San Marcos Ca  #100,,Vista,CA,92081,,heater repair,Where Experts Fix Your Problems,http://sher.myhvacshop.com/services/,8-5 monday - saturday,(760) 295-5014,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,33.1435715,-117.1934366,,,
2872,Sherlock's Air Maintenanc,5911 Lemona Ave,,Van Nuys,CA,91411,,heater repair,When You Need an Expert,http://sherlock.myhvacshop.com/services/,8-5 monday - saturday,(818) 781-7400,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,37.8162049,-121.898588,,,
2875,Shropshire HVAC ReprandSvc,325 Harold St,,Lodi,CA,95240,,heater repair,SOS Service and Installation,http://shropshire.myhvacshop.com/services/,8-5 monday - saturday,(209) 369-4514,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,37.8162049,-121.898588,,,
2876,"Sicari Enterprises , Inc.",8109 Foothill Blvd,,Sunland,CA,91040,,heater repair,Specializing in Your Comfort Since 1968,http://sicarienter.myhvacshop.com/services/,8-5 monday - saturday,(818) 353-8557,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,34.2598176,-118.3094678,,,
2878,Sierra Heat and Air,2412 Langford Ave,,Modesto,CA,95350,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://sierhe.myhvacshop.com/services/,8-5 monday - saturday,(209) 571-9671,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,37.8162049,-121.898588,,,
2879,Sierra Pacific HomeandComfo,2550 Mercantile Dr Ste D,,Rancho Cordova,CA,95742,,heater repair,One Call Gets it All Expert Quality Service,http://sierra.myhvacshop.com/services/,8-5 monday - saturday,(916) 638-0543,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,37.8162049,-121.898588,,,
2881,Sierracin/Sylmar Corporation,12780 San Fernando Road,,Sylmar,CA,91342,,heater repair,Remarkable Service. Remarkable Craftstmen,http://sierracin.myhvacshop.com/services/,8-5 monday - saturday,(818) 362-6711,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,34.3022362,-118.4621406,,,
2882,Sierra Heating and A/C,6899 Clark Rd,,Paradise,CA,95969,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://sierrah.myhvacshop.com/services/,8-5 monday - saturday,(530) 877-0022,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,39.7596061,-121.6219177,,,
2883,Sierra Mechanical Corporation,3253 Fitzgerald Road,,Rancho Cordova,CA,95742,,heater repair,Most Respected Name in the Region,http://sierramech.myhvacshop.com/services/,8-5 monday - saturday,(916) 638-8605,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,38.5842839,-121.258415,,,
2885,The Fixture Gallery,10745 West River Street,,Truckee,CA,96161,,heater repair,When You Need it Fast and You Need it Expert,http://sierramoun.myhvacshop.com/services/,8-5 monday - saturday,(530) 587-7755,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,39.327962,-120.1832533,,,
2886,Sierra Heating and AirCondt,41115 Via Fernando,,Temecula,CA,92592,,heater repair,Our comfort depends on your comfort,http://sietem.myhvacshop.com/services/,8-5 monday - saturday,(915) 302-3140,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,33.5270129,-117.028942,,,
2887,Silicon Valley Mechanical,"2087 Ringwood Avenue, Suite 50",,San Jose,CA,95131,,heater repair,Don't Delay Call Today,http://silico.myhvacshop.com/services/,8-5 monday - saturday,(408) 885-0500,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,37.394272,-121.898777,,,
2888,Silicon Valley Sheetmetal,701 Kings Row Unit 30-C,,San Jose,CA,95112,,heater repair,Your Comfort is Our Specialty,http://silvalley.myhvacshop.com/services/,8-5 monday - saturday,(408) 971-7246,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,37.8162049,-121.898588,,,
2889,Silver A/C and Heating Inc,2830 Union Ave,,Bakersfield,CA,93305,,heater repair,Where Experts Fix Your Problems,http://silver.myhvacshop.com/services/,8-5 monday - saturday,(661) 334-4830,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,35.385518,-119.002509,,,
2890,Simon Air,5710 Vantage Avenue,,Valley Village,CA,91607,,heater repair,When You Need an Expert,http://simon.myhvacshop.com/services/,8-5 monday - saturday,(818) 929-0299,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,34.174242,-118.397365,,,
2891,Simonsen AirCondtg andHtgCo,115 Second Ave South,,Pacheco,CA,94553,,heater repair,SOS Service and Installation,http://simons.myhvacshop.com/services/,8-5 monday - saturday,(925) 798-9225,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,37.8162049,-121.898588,,,
2892,Simple Air Solutions,28020 Aumond Avenue,,Canyon Country,CA,91351,,heater repair,Specializing in Your Comfort Since 1968,http://simpleair.myhvacshop.com/services/,8-5 monday - saturday,(661) 252-3161,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,34.433421,-118.478786,,,
2896,Sipple A/C and Heating,317 N Sweet Ave,,Fullerton,CA,92833,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://sipple.myhvacshop.com/services/,8-5 monday - saturday,(714) 525-7231,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,37.8162049,-121.898588,,,
2897,Sirius Mechanical Inc.,11824 Graham St.,,Moreno Valley,CA,92557,,heater repair,One Call Gets it All Expert Quality Service,http://sirmec.myhvacshop.com/services/,8-5 monday - saturday,(951) 640-5097,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,33.9696912,-117.255854,,,
2899,Siroos Azimi,4169 Via Marina #309,,Marina Del Rey,CA,90292,,heater repair,Remarkable Service. Remarkable Craftstmen,http://siroosazimi.myhvacshop.com/services/,8-5 monday - saturday,(310) 968-8213,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,33.9792749,-118.4591771,,,
2900,Six Flags Magic Mountain,26101 Magic Mountain Pkwy,,Valencia,CA,91355,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://sixflags.myhvacshop.com/services/,8-5 monday - saturday,(661) 255-4509,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,34.420382,-118.5900801,,,
2902,Skelton Heating and Air Inc,5431 W Grantline Rd,,Tracy,CA,95304,,heater repair,When You Need it Fast and You Need it Expert,http://skelton.myhvacshop.com/services/,8-5 monday - saturday,(209) 832-7602,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,37.8162049,-121.898588,,,
2904,Skillman HVAC,210 North Crescent Way Unit M,,Anaheim,CA,92801,,heater repair,Our comfort depends on your comfort,http://skillman.myhvacshop.com/services/,8-5 monday - saturday,(714) 826-2290,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,33.8338116,-117.9472733,,,
2905,Sky Whirl,1353 New Forrest Way,,Patterson,CA,95363,,heater repair,Don't Delay Call Today,http://skywhirl.myhvacshop.com/services/,8-5 monday - saturday,(209) 535-8086,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,37.466584,-121.153086,,,
2906,Slayton Mech. Contractors,9824 Vine Street,,Lakeside,CA,92040,,heater repair,Your Comfort is Our Specialty,http://slayto.myhvacshop.com/services/,8-5 monday - saturday,(619) 390-4900,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,32.8581549,-116.920897,,,
2907,Sloan Mechanical,12 Baroque Way,,Footihill Ranch,CA,92610,,heater repair,Where Experts Fix Your Problems,http://sloan.myhvacshop.com/services/,8-5 monday - saturday,(949) 293-8029,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,33.683139,-117.649173,,,
2908,S R Rolows HVAC Services,25582 La Mirada St,,Laguna Hills,CA,92653,,heater repair,When You Need an Expert,http://slrolo.myhvacshop.com/services/,8-5 monday - saturday,(949) 458-2572,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,37.8162049,-121.898588,,,
2909,Smilanick A/C,1373 N. Jackson Ave,,Fresno,CA,93703,,heater repair,SOS Service and Installation,http://smilan.myhvacshop.com/services/,8-5 monday - saturday,(559) 255-3572,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,37.8162049,-121.898588,,,
2911,S.M.K. Sheldon M. Karesh Heating,1505 North Harmony Circle,,Anaheim,CA,92807,,heater repair,Specializing in Your Comfort Since 1968,http://smksheldon.myhvacshop.com/services/,8-5 monday - saturday,(714) 779-0803,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,33.8630251,-117.805501,,,
2912,Southern CA Air Systems,16964 Forrest Street,,Canyon Country,CA,91351,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://socaas.myhvacshop.com/services/,8-5 monday - saturday,(661) 904-0109,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,37.8162049,-121.898588,,,
2913,"SoCal Heating and Air, Inc.",5529 Canyonside Rd,,La Crescenta,CA,91214,,heater repair,One Call Gets it All Expert Quality Service,http://socalh.myhvacshop.com/services/,8-5 monday - saturday,(818) 957-4544,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,37.8162049,-121.898588,,,
2914,So Cool A/C and Heat,14917 Greenworth Drive,,La Mirada,CA,90638,,heater repair,Remarkable Service. Remarkable Craftstmen,http://socoolac.myhvacshop.com/services/,8-5 monday - saturday,(562) 944-4035  Ext. -000,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,33.910139,-118.013732,,,
2915,Sol-Aire Air Condtg. Co.,622 Glenoaks Blvd,,San Fernando,CA,91340,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://solair.myhvacshop.com/services/,8-5 monday - saturday,(818) 365-3161,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,37.8162049,-121.898588,,,
2916,Sol-Aire Heat + Air,3502 Elon Ct,,Turlock,CA,95382,,heater repair,Most Respected Name in the Region,http://solaire.myhvacshop.com/services/,8-5 monday - saturday,(209) 480-4780,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,37.8162049,-121.898588,,,
2917,Solaire Energy Systems,5311 Archway,,Irvine,CA,92618,,heater repair,When You Need it Fast and You Need it Expert,http://solaire ener.myhvacshop.com/services/,8-5 monday - saturday,(949) 336-7321,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,33.6954145,-117.7140285,,,
2918,Solano heat and Air,401 Railroad Ave,,Suisun City,CA,94585,,heater repair,Our comfort depends on your comfort,http://solano.myhvacshop.com/services/,8-5 monday - saturday,(707) 422-7683,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,37.8162049,-121.898588,,,
2919,"Solargy Comfort, Inc",6015 Reseda Blvd,,Tarzana,CA,91356,,heater repair,Don't Delay Call Today,http://solargy.myhvacshop.com/services/,8-5 monday - saturday,(818) 609-9993,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,34.1656559,-118.5375347,,,
2920,Solaris Heating And Air Conditioning,2107 South Grand,,Santa Ana,CA,92705,,heater repair,Your Comfort is Our Specialty,http://solarishvac.myhvacshop.com/services/,8-5 monday - saturday,(714) 751-8090,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,33.7187143,-117.8503964,,,
2921,Sol Cal  Air Systems,12972 Loretta Dr.,,Santa Ana,CA,92705,,heater repair,Where Experts Fix Your Problems,http://solcal.myhvacshop.com/services/,8-5 monday - saturday,(714) 639-3888,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,33.7455731,-117.8678338,,,
2922,Sol Mechanical,19 Sutherland Dr,,Ladera Ranch,CA,92694,,heater repair,When You Need an Expert,http://solmec.myhvacshop.com/services/,8-5 monday - saturday,(888) 602-4822,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,37.8162049,-121.898588,,,
2923,Son Kiss Air Conditioning,13626 Ramona Ave,,Chino,CA,91710,,heater repair,SOS Service and Installation,http://sonkis.myhvacshop.com/services/,8-5 monday - saturday,(909) 364-9555,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,34.005876,-117.706992,,,
2924,Southern Cal A/C Supply,1000 North Johnson Ave,,El Cajon,CA,92020,,heater repair,Specializing in Your Comfort Since 1968,http://south.myhvacshop.com/services/,8-5 monday - saturday,(619) 440-4162,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,32.809236,-116.971508,,,
2925,South City Rfgn and A/C Inc,338 North Canal St #3,,So San Francisco,CA,94080,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://southc.myhvacshop.com/services/,8-5 monday - saturday,(650) 742-6900,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,37.8162049,-121.898588,,,
2926,SouthernCaliforniaHtgandA/C,26845 Oak Ave #8,,Santa Clarita,CA,91351,,heater repair,One Call Gets it All Expert Quality Service,http://southe.myhvacshop.com/services/,8-5 monday - saturday,(661) 287-3989,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,37.8162049,-121.898588,,,
2927,Southern CA Air Conditioning,1200 West Amerige Avenue,,Fullerton,CA,92833,,heater repair,Remarkable Service. Remarkable Craftstmen,http://southern.myhvacshop.com/services/,8-5 monday - saturday,(714) 553-4758,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,33.870903,-117.944018,,,
2929,Southland HVAC and Constr.,18661 Parthenia St,,Northridge,CA,91324,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://southl.myhvacshop.com/services/,8-5 monday - saturday,(818) 349-9584,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,37.8162049,-121.898588,,,
2930,South Pacific Htg and Air,22539 Victory Blvd,,West Hills,CA,91307,,heater repair,Most Respected Name in the Region,http://southp.myhvacshop.com/services/,8-5 monday - saturday,(818) 347-8852,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,34.1973122,-118.6439809,,,
2931,South West Solar,5071 Deerwood Dr.,,Shingle Springs,CA,95682,,heater repair,When You Need it Fast and You Need it Expert,http://southwest.myhvacshop.com/services/,8-5 monday - saturday,(530) 748-9641,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,37.8162049,-121.898588,,,
2932,Southern Valley Air,2217 East Ave R-4,,Palmdale,CA,93550,,heater repair,Our comfort depends on your comfort,http://souval.myhvacshop.com/services/,8-5 monday - saturday,(661) 947-2250,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,37.8162049,-121.898588,,,
2934,Spears Manufacturing Company,15853 Olden Street,,Sylmar,CA,91342,,heater repair,Don't Delay Call Today,http://spearsmfg.myhvacshop.com/services/,8-5 monday - saturday,(818) 264-1611,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,34.313648,-118.477387,,,
2935,Specialty Air,2920 South Greenville #C,,Santa Ana,CA,92704,,heater repair,Your Comfort is Our Specialty,http://specialtyair.myhvacshop.com/services/,8-5 monday - saturday,(714) 641-8049,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,33.707751,-117.905851,,,
2936,Speedy Heating,13924 Lexicon Ave,,Sylmar,CA,91342,,heater repair,Where Experts Fix Your Problems,http://speedy.myhvacshop.com/services/,8-5 monday - saturday,(818) 362-7173,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,37.8162049,-121.898588,,,
2937,Spencer Heat and Air,10636 Chipmunk Road,,Apple Valley,CA,92308,,heater repair,When You Need an Expert,http://spencerlamps.myhvacshop.com/services/,8-5 monday - saturday,(760) 961-9194,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,34.5008311,-117.1858759,,,
2940,Spring Heating and A/C Serv,19525 Business Center Drive,,Northridge,CA,91324,,heater repair,SOS Service and Installation,http://spring.myhvacshop.com/services/,8-5 monday - saturday,(818) 576-1448,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,34.2413938,-118.5506158,,,
2942,Stanford Univ Facil Oper,340 Bonair Siding,,Stanford,CA,94305,,heater repair,Specializing in Your Comfort Since 1968,http://stanford.myhvacshop.com/services/,8-5 monday - saturday,(650) 723-3310,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,37.8162049,-121.898588,,,
2943,Standard Appl of Stockton,1733 Sanguinetti Lane,,Stockton,CA,95205,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://stanstockton.myhvacshop.com/services/,8-5 monday - saturday,(209) 466-4027,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,37.8162049,-121.898588,,,
2944,Star Refrigeration,163 Tannehill Drive,,Manteca,CA,95337,,heater repair,One Call Gets it All Expert Quality Service,http://starrefrig.myhvacshop.com/services/,8-5 monday - saturday,(209) 629-6512,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,37.770622,-121.214511,,,
2945,StarsandStripes Mechanical,117 Bernal Rd #70-252,,San Jose,CA,95119,,heater repair,Remarkable Service. Remarkable Craftstmen,http://starss.myhvacshop.com/services/,8-5 monday - saturday,(408) 499-6977,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,37.8162049,-121.898588,,,
2948,Stephan's Refrigeration,15781 Maidstone St,,Westminster,CA,92683,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://step.myhvacshop.com/services/,8-5 monday - saturday,(714) 897-2847,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,37.8162049,-121.898588,,,
2950,Stephens Plumbing and Heating,616 West 6th Street,,San Pedro,CA,90731,,heater repair,Most Respected Name in the Region,http://stephenslight.myhvacshop.com/services/,8-5 monday - saturday,(310) 832-9009,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,33.7388817,-118.2905232,,,
2951,"Stevenson Mechanical, Inc",404 7th Street,,Oakley,CA,94561,,heater repair,When You Need it Fast and You Need it Expert,http://steven.myhvacshop.com/services/,8-5 monday - saturday,(925) 625-9423,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,37.8162049,-121.898588,,,
2952,"Steve Patricks Air and Heating, Inc.",2561 N Purdue Avenue,,Fresno,CA,93727,,heater repair,Our comfort depends on your comfort,http://stevepatricks.myhvacshop.com/services/,8-5 monday - saturday,(559) 224-1729,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,36.773655,-119.689101,,,
2954,South Bay Restaurant Eqt,2820 Via Orange Way Ste J,,Spring Valley,CA,91978,,heater repair,Don't Delay Call Today,http://sthbay.myhvacshop.com/services/,8-5 monday - saturday,(619) 825-6571,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,32.7294812,-116.9690734,,,
2956,"Stockdale Aire, Inc",9000 Montnedy Ct,,Bakersfield,CA,93308,,heater repair,Your Comfort is Our Specialty,http://stockdhudson.myhvacshop.com/services/,8-5 monday - saturday,,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,35.334475,-119.102059,,,
2957,"Stout and Associates, Inc.",7306 32nd Street,,North Highlands,CA,95660,,heater repair,Where Experts Fix Your Problems,http://stouta.myhvacshop.com/services/,8-5 monday - saturday,(916) 338-6883,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,38.6830879,-121.3713164,,,
2958,Stumbo Htg and Air,1550 Wegis Ave.,,Bakersfield,CA,93314,,heater repair,When You Need an Expert,http://strumb.myhvacshop.com/services/,8-5 monday - saturday,(661) 343-6686,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,35.37265,-119.18881,,,
2959,Stuart Rose Heating and A/C,5216 Chesebro Rd,,Agoura Hills,CA,91301,,heater repair,SOS Service and Installation,http://stuart.myhvacshop.com/services/,8-5 monday - saturday,(818) 991-0757,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,37.8162049,-121.898588,,,
2960,Suisun Valley Sheetmetal,1601 Enterprise Dr Ste 1,,Fairfield,CA,94533,,heater repair,Specializing in Your Comfort Since 1968,http://suisun.myhvacshop.com/services/,8-5 monday - saturday,(707) 426-5493,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,37.8162049,-121.898588,,,
